environment,algorithm,algorithm_id,horizon,seed,step,action,reward,instant_regret,cumulative_regret
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,29,1,1.0,0.0,5.699999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,30,0,0.0,0.49999999999999994,6.199999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,31,1,0.0,0.0,6.199999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,32,2,0.0,0.29999999999999993,6.499999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,33,1,1.0,0.0,6.499999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,34,1,1.0,0.0,6.499999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,35,1,1.0,0.0,6.499999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,36,1,1.0,0.0,6.499999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,37,1,1.0,0.0,6.499999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,38,1,1.0,0.0,6.499999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,39,2,0.0,0.29999999999999993,6.799999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,40,0,0.0,0.49999999999999994,7.299999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,41,1,0.0,0.0,7.299999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,42,1,0.0,0.0,7.299999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,43,2,1.0,0.29999999999999993,7.599999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,44,2,0.0,0.29999999999999993,7.899999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,45,1,0.0,0.0,7.899999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,46,0,0.0,0.49999999999999994,8.399999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,47,1,1.0,0.0,8.399999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,48,1,1.0,0.0,8.399999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,49,1,0.0,0.0,8.399999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,50,2,1.0,0.29999999999999993,8.699999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,51,2,0.0,0.29999999999999993,8.999999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,52,1,1.0,0.0,8.999999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,53,1,1.0,0.0,8.999999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,54,1,0.0,0.0,8.999999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,55,0,1.0,0.49999999999999994,9.499999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,56,0,0.0,0.49999999999999994,9.999999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,57,2,0.0,0.29999999999999993,10.299999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,58,1,1.0,0.0,10.299999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,59,1,0.0,0.0,10.299999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,60,0,1.0,0.49999999999999994,10.799999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,61,0,1.0,0.0,10.799999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,62,0,1.0,0.0,10.799999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,63,0,0.0,0.0,10.799999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,64,1,0.0,0.6000000000000001,11.399999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,65,0,0.0,0.0,11.399999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,66,2,0.0,0.4,11.799999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,67,0,1.0,0.0,11.799999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,68,0,0.0,0.0,11.799999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,69,1,0.0,0.6000000000000001,12.399999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,70,1,0.0,0.6000000000000001,12.999999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,71,0,1.0,0.0,12.999999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,72,0,1.0,0.0,12.999999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,73,0,1.0,0.0,12.999999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,74,0,1.0,0.0,12.999999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,75,0,1.0,0.0,12.999999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,76,0,1.0,0.0,12.999999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,77,0,1.0,0.0,12.999999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,78,0,0.0,0.0,12.999999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,79,0,0.0,0.0,12.999999999999998
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,80,2,0.0,0.4,13.399999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,81,0,1.0,0.0,13.399999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,82,0,1.0,0.0,13.399999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,83,0,1.0,0.0,13.399999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,84,0,1.0,0.0,13.399999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,85,0,0.0,0.0,13.399999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,86,0,1.0,0.0,13.399999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,87,0,1.0,0.0,13.399999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,88,0,1.0,0.0,13.399999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,89,0,0.0,0.0,13.399999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,90,2,1.0,0.4,13.799999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,91,2,0.0,0.4,14.2
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,92,1,1.0,0.6000000000000001,14.799999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,93,2,0.0,0.4,15.2
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,94,1,1.0,0.6000000000000001,15.799999999999999
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,95,1,0.0,0.6000000000000001,16.4
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,96,0,1.0,0.0,16.4
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,97,0,1.0,0.0,16.4
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,98,0,1.0,0.0,16.4
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,99,0,1.0,0.0,16.4
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,100,2,1.0,0.4,16.799999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,101,2,1.0,0.4,17.199999999999996
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,102,2,0.0,0.4,17.599999999999994
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,103,0,1.0,0.0,17.599999999999994
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,104,0,0.0,0.0,17.599999999999994
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,105,2,0.0,0.4,17.999999999999993
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,106,1,1.0,0.6000000000000001,18.599999999999994
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,107,1,0.0,0.6000000000000001,19.199999999999996
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,108,0,1.0,0.0,19.199999999999996
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,109,0,1.0,0.0,19.199999999999996
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,110,1,0.0,0.6000000000000001,19.799999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,111,0,1.0,0.0,19.799999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,112,0,1.0,0.0,19.799999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,113,0,1.0,0.0,19.799999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,114,0,1.0,0.0,19.799999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,115,0,1.0,0.0,19.799999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,116,0,1.0,0.0,19.799999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,117,0,1.0,0.0,19.799999999999997
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,118,2,0.0,0.4,20.199999999999996
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,119,0,0.0,0.0,20.199999999999996
nonstationary_bernoulli,sliding_window_ucb,sw_w60,120,0,120,1,1.0,0.6000000000000001,20.799999999999997
